feature,n_videos,n_fish,n_algae,mean_fish,mean_algae,beta_bait_fish_vs_algae,beta_site_utumbi,beta_interaction,p_perm_bait,p_perm_interaction,r2,direction,feature_type,p_bh_bait,p_bh_interaction,sig_bait_bh,sig_interaction_bh
thalassoma,24,7,17,3.857142857142857,2.1176470588235294,0.32694308433724234,0.2789960722619454,0.09155102405567563,0.08666666666666667,0.7866666666666666,0.4076550075534622,fish,genus,0.3466666666666667,0.9129999999999999,False,False
zanclus,24,7,17,1.4285714285714286,1.2352941176470589,0.9184055739533704,0.8356816142600058,-1.582248059771696,0.013333333333333334,0.0033333333333333335,0.5819505164720473,fish,genus,0.19555555555555557,0.07333333333333333,False,False
zebrasoma,24,7,17,16.714285714285715,1.9411764705882353,1.9782140018874854,-0.4501920820945306,-1.8180972712047285,0.013333333333333334,0.02,0.615255639784628,fish,genus,0.19555555555555557,0.22,False,False
blennies,24,7,17,1.1428571428571428,0.8235294117647058,0.09589402415059359,-0.16403616855938588,0.09211565044644061,0.7833333333333333,0.7833333333333333,0.046011428702328994,fish,unspecific,0.8727272727272729,1.0,False,False
disk-shaped/colourful,24,7,17,2.4285714285714284,2.5294117647058822,0.05675840264066563,-0.13749031131897957,-0.12867892075361112,0.8,0.36333333333333334,0.24632612576546986,fish,unspecific,0.8727272727272729,0.9542857142857143,False,False
elongate sand & burrow dwellers,24,7,17,0.5714285714285714,0.29411764705882354,0.32115241754401863,-0.18945734129533992,-0.2345090199740258,0.3,0.54,0.17246659238554196,fish,unspecific,0.8400000000000001,0.9542857142857143,False,False
heavy bodies/large lips,24,7,17,2.0,1.5294117647058822,0.14824203999787525,0.1820307990068891,0.025044755142111026,0.46,1.0,0.28818470385847683,fish,unspecific,0.8400000000000001,1.0,False,False
large ovals,24,7,17,17.857142857142858,4.411764705882353,1.522502924746203,-0.3415309111768362,-1.5635659331177076,0.006666666666666667,0.01,0.6856697060191684,fish,unspecific,0.04,0.12,True,False
odd-shaped swimmers,24,7,17,4.428571428571429,3.5294117647058822,-0.2801415882176521,-0.16168580885675585,0.8988429122499626,0.42,0.023333333333333334,0.2847078641964479,algae,unspecific,0.8400000000000001,0.14,False,False
parrotfishes,24,7,17,8.857142857142858,8.117647058823529,0.22653695623692566,0.5661395640902883,-0.4772247158676716,0.56,0.2966666666666667,0.19675773939809016,fish,unspecific,0.8400000000000001,0.9542857142857143,False,False
