video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,frames
4420900,Trumpetfishes (Aulostomidae),Odd-shaped Swimmers > Trumpetfishes (Aulostomidae),Odd-shaped Swimmers,Aulostomidae,Aulostomidae,Trumpetfishes (Aulostomidae),[249.910663]
4420937,Mahsena (Lethrinus mahsena),Sloping Heads > Snappers (Lutjanidae) > Mahsena (Lethrinus mahsena),Sloping Heads,Lutjanidae,Lethrinus,Mahsena (Lethrinus mahsena),[399.277281]
4420975,Red-breasted (Cheilinus fasciatus),Wrasses > Wrasses (Labridae) > Red-breasted (Cheilinus fasciatus),Wrasses,Labridae,Cheilinus,Red-breasted (Cheilinus fasciatus),[526.971796]
4421155,Queen (Coris formosa),Wrasses > Wrasses (Labridae) > Queen (Coris formosa),Wrasses,Labridae,Coris,Queen (Coris formosa),[166.797104]
4421162,Queen (Coris formosa),Wrasses > Wrasses (Labridae) > Queen (Coris formosa),Wrasses,Labridae,Coris,Queen (Coris formosa),[166.797104]
4421207,Mahsena (Lethrinus mahsena),Sloping Heads > Snappers (Lutjanidae) > Mahsena (Lethrinus mahsena),Sloping Heads,Lutjanidae,Lethrinus,Mahsena (Lethrinus mahsena),[221.036043]
4421209,Mahsena (Lethrinus mahsena),Sloping Heads > Snappers (Lutjanidae) > Mahsena (Lethrinus mahsena),Sloping Heads,Lutjanidae,Lethrinus,Mahsena (Lethrinus mahsena),[221.036043]
4421216,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),[229.608951]
4421327,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),[395.7891]
4421329,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,Fistulariidae,Cornetfishes (Fistulariidae),[487.486055]
4421330,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,Fistulariidae,Cornetfishes (Fistulariidae),[487.486055]
4421331,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,Fistulariidae,Cornetfishes (Fistulariidae),[487.486055]
4421333,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,Fistulariidae,Cornetfishes (Fistulariidae),[487.486055]
4421339,Monk (Acanthurus gahhm),Large Ovals > Surgeonfishes (Acanthuridae) > Monk (Acanthurus gahhm),Large Ovals,Acanthuridae,Acanthurus,Monk (Acanthurus gahhm),[521.471034]
4421340,Monk (Acanthurus gahhm),Large Ovals > Surgeonfishes (Acanthuridae) > Monk (Acanthurus gahhm),Large Ovals,Acanthuridae,Acanthurus,Monk (Acanthurus gahhm),[521.471034]
4421449,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,Fistulariidae,Cornetfishes (Fistulariidae),[653.638157]
4421450,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,Fistulariidae,Cornetfishes (Fistulariidae),[653.638157]
4421451,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,Fistulariidae,Cornetfishes (Fistulariidae),[653.638157]
4421452,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,Fistulariidae,Cornetfishes (Fistulariidae),[653.638157]
4421453,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,Fistulariidae,Cornetfishes (Fistulariidae),[653.638157]
