video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,split_time_reset_note,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3470666,Moon Interested,Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare) > Moon Interested,Wrasses,Labridae,Thalassoma,Moon (Thalassoma lunare),interested,,[2018.1640699],[2018.164070],2018.164070,2018.164070,2018.164070,TRUE,FALSE,FALSE,FALSE,[2018.164070],1,1
3470667,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,,[2023.9088316],[2023.908832],2023.908832,2023.908832,2023.908832,TRUE,FALSE,FALSE,FALSE,[2023.908832],1,1
3470668,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,,[2023.9088316],[2023.908832],2023.908832,2023.908832,2023.908832,TRUE,FALSE,FALSE,FALSE,[2023.908832],1,1
3470669,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,,[2023.9088316],[2023.908832],2023.908832,2023.908832,2023.908832,TRUE,FALSE,FALSE,FALSE,[2023.908832],1,1
3470670,Goldbar Feeding,Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Feeding,Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,feeding,[2027.6168142],[2027.616814],2027.616814,2027.616814,2027.616814,TRUE,FALSE,FALSE,FALSE,[2027.616814],1,1
3470671,Goldbar Feeding,Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Feeding,Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,feeding,[2027.6168142],[2027.616814],2027.616814,2027.616814,2027.616814,TRUE,FALSE,FALSE,FALSE,[2027.616814],1,1
3470672,Lyretail Hogfish (Bodianus anthioides),Wrasses > Wrasses (Labridae) > Lyretail Hogfish (Bodianus anthioides),Wrasses,Labridae,Bodianus,Lyretail Hogfish (Bodianus anthioides),,,[2035.9306916],[2035.930692],2035.930692,2035.930692,2035.930692,TRUE,FALSE,FALSE,FALSE,[2035.930692],1,1
3470673,Titan (Balistoides viridescens),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Titan (Balistoides viridescens),Odd-shaped Swimmers,Balistidae,Balistoides,Titan (Balistoides viridescens),,,[2332.1201583],[2332.120158],2332.120158,2332.120158,2332.120158,TRUE,FALSE,FALSE,FALSE,[2332.120158],1,1
3470675,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470676,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470677,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
