video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,split_time_reset_note,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3281574,Regal (Pygoplites diacanthus),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Regal (Pygoplites diacanthus),Disk-shaped/Colourful,Pomacanthidae,Pygoplites,Regal (Pygoplites diacanthus),,,[475.73962],[475.739620],475.739620,475.739620,475.739620,TRUE,FALSE,FALSE,FALSE,[475.739620],1,1
3281577,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[512.90627],[512.906270],512.906270,512.906270,512.906270,TRUE,FALSE,FALSE,FALSE,[512.906270],1,1
3281581,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[597.485661],[597.485661],597.485661,597.485661,597.485661,TRUE,FALSE,FALSE,FALSE,[597.485661],1,1
3281582,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[599.052659],[599.052659],599.052659,599.052659,599.052659,TRUE,FALSE,FALSE,FALSE,[599.052659],1,1
3281583,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[599.052659],[599.052659],599.052659,599.052659,599.052659,TRUE,FALSE,FALSE,FALSE,[599.052659],1,1
3281584,Honeycomb (Siganus stellatus),Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus),Large Ovals,Siganidae,Siganus,Honeycomb (Siganus stellatus),,,[504.202692],[504.202692],504.202692,504.202692,504.202692,TRUE,FALSE,FALSE,FALSE,[504.202692],1,1
3281585,Honeycomb (Siganus stellatus),Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus),Large Ovals,Siganidae,Siganus,Honeycomb (Siganus stellatus),,,[504.202692],[504.202692],504.202692,504.202692,504.202692,TRUE,FALSE,FALSE,FALSE,[504.202692],1,1
3281586,Blackeye (Hemigymnus melapterus),Wrasses > Wrasses (Labridae) > Blackeye (Hemigymnus melapterus),Wrasses,Labridae,Hemigymnus,Blackeye (Hemigymnus melapterus),,,[550.45501],[550.455010],550.455010,550.455010,550.455010,TRUE,FALSE,FALSE,FALSE,[550.455010],1,1
3283443,Red (Lutjanus bohar),Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar),Sloping Heads,Lutjanidae,Lutjanus,Red (Lutjanus bohar),,,[601.732568708],[601.732569],601.732569,601.732569,601.732569,TRUE,FALSE,FALSE,FALSE,[601.732569],1,1
3283524,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[795.6872466856665],[795.687247],795.687247,795.687247,795.687247,TRUE,FALSE,FALSE,FALSE,[795.687247],1,1
