video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames
3297028,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[1844.6333101]
3297029,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[1844.6333101]
3297030,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[1844.6333101]
3297031,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[1844.6333101]
3297032,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[1844.6333101]
3297033,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[1844.6333101]
3297034,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[1844.6333101]
3300545,Trumpetfish (Aulostomus chinensis),Odd-shaped Swimmers > Trumpetfishes (Aulostomidae) > Trumpetfish (Aulostomus chinensis),Odd-shaped Swimmers,Aulostomidae,Aulostomus,Trumpetfish (Aulostomus chinensis),,,[2815.0949692]
3432570,Blackeye (Hemigymnus melapterus),Wrasses > Wrasses (Labridae) > Blackeye (Hemigymnus melapterus),Wrasses,Labridae,Hemigymnus,Blackeye (Hemigymnus melapterus),,,[1109.9974694]
3432571,Black Saddled Toby (Canthigaster valentini),Odd-shaped Swimmers > Puffers (Tetraodontidae) > Black Saddled Toby (Canthigaster valentini),Odd-shaped Swimmers,Tetraodontidae,Canthigaster,Black Saddled Toby (Canthigaster valentini),,,[1713.8368218]
3559364,Goatfishes (Mullidae),Odd-shaped Swimmers > Goatfishes (Mullidae),Odd-shaped Swimmers,Mullidae,,,,,[645.6047488]
3559365,Goatfishes (Mullidae),Odd-shaped Swimmers > Goatfishes (Mullidae),Odd-shaped Swimmers,Mullidae,,,,,[645.6047488]
3559366,Goatfishes (Mullidae),Odd-shaped Swimmers > Goatfishes (Mullidae),Odd-shaped Swimmers,Mullidae,,,,,[645.6047488]
3559367,Goatfishes (Mullidae),Odd-shaped Swimmers > Goatfishes (Mullidae),Odd-shaped Swimmers,Mullidae,,,,,[645.6047488]
3559368,Goatfishes (Mullidae),Odd-shaped Swimmers > Goatfishes (Mullidae),Odd-shaped Swimmers,Mullidae,,,,,[645.6047488]
3559369,Goatfishes (Mullidae),Odd-shaped Swimmers > Goatfishes (Mullidae),Odd-shaped Swimmers,Mullidae,,,,,[645.6047488]
3559370,Goatfishes (Mullidae),Odd-shaped Swimmers > Goatfishes (Mullidae),Odd-shaped Swimmers,Mullidae,,,,,[645.6047488]
3559371,Goatfishes (Mullidae),Odd-shaped Swimmers > Goatfishes (Mullidae),Odd-shaped Swimmers,Mullidae,,,,,[645.6047488]
3559372,Goatfishes (Mullidae),Odd-shaped Swimmers > Goatfishes (Mullidae),Odd-shaped Swimmers,Mullidae,,,,,[645.6047488]
