video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,frames
3559107,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559108,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559109,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559110,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559111,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559112,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559113,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559114,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559115,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559116,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559117,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559118,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559119,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559121,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559122,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559123,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559124,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559125,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559126,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559127,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559128,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,,Genus Chromis,[2394.7013616]
3559131,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,Freckled (Paracirrhites forsteri),[2800.8752603]
3559132,Bluefin (Caranx melampygus),Silvery > Jacks/Trevallyes (Carangidae) > Bluefin (Caranx melampygus),Silvery,Carangidae,Caranx,Bluefin (Caranx melampygus),[2915.4092693]
3559133,Yellowtail (Anampses meleagrides),Wrasses > Wrasses (Labridae) > Yellowtail (Anampses meleagrides),Wrasses,Labridae,Anampses,Yellowtail (Anampses meleagrides),[2949.3266727]
3610190,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),Wrasses,Labridae,Thalassoma,Moon (Thalassoma lunare),[69.272029]
3610191,Mozambique Fangblenny (Meiacanthus mossambicus),Blennies > Blennies (Blenniidae) > Mozambique Fangblenny (Meiacanthus mossambicus),Blennies,Blenniidae,Meiacanthus,Mozambique Fangblenny (Meiacanthus mossambicus),[73.360339]
3610192,Wrasses (Labridae),Wrasses > Wrasses (Labridae),Wrasses,Labridae,Labridae,Wrasses (Labridae),[662.307545]
3620514,Yellowbreast (Anampses twistii),Wrasses > Wrasses (Labridae) > Yellowbreast (Anampses twistii),Wrasses,Labridae,Anampses,Yellowbreast (Anampses twistii),[1533.336861]
3620515,Claudia (Halichoeres claudia),Wrasses > Wrasses (Labridae) > Claudia (Halichoeres claudia),Wrasses,Labridae,Halichoeres,Claudia (Halichoeres claudia),[2467.8908]
3620516,Whiteline (Stethojulis albovittata),Wrasses > Wrasses (Labridae) > Whiteline (Stethojulis albovittata),Wrasses,Labridae,Stethojulis,Whiteline (Stethojulis albovittata),[2495.803554]
4440053,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Black-backed (Chaetodon melannotus),[3228.893962]
4440057,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440058,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440059,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440060,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440061,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440062,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440063,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440064,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440065,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440066,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440067,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440068,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440069,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440070,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440071,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440072,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440073,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440074,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440075,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440076,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440077,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440078,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440079,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440080,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440081,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440082,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440083,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440084,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440085,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440086,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440087,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440088,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440089,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440090,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440091,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440092,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440093,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440094,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440095,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440096,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[2668.470678]
4440160,Orange-lined Interested,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Interested,Odd-shaped Swimmers,Balistidae,,Orange-lined Interested,[804.284559]
4440161,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,,Orange-lined Feeding,[809.312176]
