video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3547463,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[173.6879502],[173.687950],173.687950,173.687950,173.687950,TRUE,FALSE,FALSE,[173.687950],1,1
3547464,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[173.6879502],[173.687950],173.687950,173.687950,173.687950,TRUE,FALSE,FALSE,[173.687950],1,1
3547465,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[173.6879502],[173.687950],173.687950,173.687950,173.687950,TRUE,FALSE,FALSE,[173.687950],1,1
3547466,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[173.6879502],[173.687950],173.687950,173.687950,173.687950,TRUE,FALSE,FALSE,[173.687950],1,1
3547467,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[173.6879502],[173.687950],173.687950,173.687950,173.687950,TRUE,FALSE,FALSE,[173.687950],1,1
3547468,Morays (Muraenidae),Eels > Morays (Muraenidae),Eels,Muraenidae,,,,,[180.2523259],[180.252326],180.252326,180.252326,180.252326,TRUE,FALSE,FALSE,[180.252326],1,1
3547469,Undulated Interested,Eels > Morays (Muraenidae) > Undulated (Gymnothorax undulatus) > Undulated Interested,Eels,Muraenidae,Gymnothorax,Undulated (Gymnothorax undulatus),interested,,[184.7849892],[184.784989],184.784989,184.784989,184.784989,TRUE,FALSE,FALSE,[184.784989],1,1
3547470,Five-saddle (Scarus saber),Parrotfishes > Parrotfishes (Scaridae) > Five-saddle (Scarus saber),Parrotfishes,Scaridae,Scarus,Five-saddle (Scarus saber),,,[188.914927],[188.914927],188.914927,188.914927,188.914927,TRUE,FALSE,FALSE,[188.914927],1,1
3547471,False-eye (Abudefduf sparoides),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > False-eye (Abudefduf sparoides),Small Ovals - Damselfishes,Pomacentridae,Abudefduf,False-eye (Abudefduf sparoides),,,[194.8614686],[194.861469],194.861469,194.861469,194.861469,TRUE,FALSE,FALSE,[194.861469],1,1
3547472,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[197.4457141],[197.445714],197.445714,197.445714,197.445714,TRUE,FALSE,FALSE,[197.445714],1,1
