video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3474688,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474689,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474690,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474691,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474692,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474693,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474694,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474695,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474696,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474697,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474698,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474699,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474700,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474701,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474702,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474703,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474704,Fusiliers (Caesionidae),Slender Schoolers/Colourful > Fusiliers (Caesionidae),Slender Schoolers/Colourful,Caesionidae,,,,,[202.0572282],[202.057228],202.057228,202.057228,202.057228,TRUE,FALSE,FALSE,[202.057228],1,1
3474705,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[207.8431068],[207.843107],207.843107,207.843107,207.843107,TRUE,FALSE,FALSE,[207.843107],1,1
3474707,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[211.361037],[211.361037],211.361037,211.361037,211.361037,TRUE,FALSE,FALSE,[211.361037],1,1
